uid,vid,rate,time
441,395,3,5324
727,68,3,5325
83,102,3,5326
550,12,3,5327
808,312,4,5328
692,492,3,5329
267,12,3,5330
119,457,2,5331
352,56,3,5332
39,373,4,5333
335,127,3,5334
172,34,3,5335
258,375,3,5336
516,217,3,5337
522,381,3,5338
838,116,4,5339
183,393,4,5340
873,115,2,5341
161,66,3,5342
711,30,3,5343
586,236,3,5344
838,492,3,5345
65,69,3,5346
808,446,2,5347
415,19,3,5348
440,225,3,5349
945,463,2,5350
920,395,3,5351
710,38,3,5352
656,44,4,5353
394,325,3,5354
892,406,3,5355
90,237,3,5356
69,165,2,5357
641,213,3,5358
851,88,4,5359
334,251,3,5360
368,348,3,5361
583,164,3,5362
48,51,3,5363
288,277,4,5364
625,238,3,5365
132,486,3,5366
785,165,2,5367
373,372,3,5368
804,477,4,5369
754,478,3,5370
831,137,2,5371
590,169,2,5372
634,175,3,5373
299,81,4,5374
86,224,4,5375
15,309,4,5376
357,162,3,5377
609,155,2,5378
513,349,3,5379
908,168,3,5380
463,314,3,5381
836,374,3,5382
91,180,3,5383
742,300,3,5384
659,279,2,5385
188,346,3,5386
861,313,3,5387
492,410,4,5388
921,127,3,5389
518,425,2,5390
558,52,3,5391
186,37,1,5392
452,470,3,5393
987,225,3,5394
564,398,2,5395
223,153,3,5396
559,350,3,5397
146,392,3,5398
575,348,3,5399
181,124,4,5400
178,38,3,5401
771,381,3,5402
2,63,3,5403
28,371,3,5404
522,96,3,5405
869,441,3,5406
202,410,3,5407
992,20,3,5408
550,222,3,5409
101,45,2,5410
65,90,3,5411
163,458,3,5412
110,337,3,5413
122,192,3,5414
446,98,3,5415
290,158,3,5416
411,102,2,5417
896,280,4,5418
42,485,3,5419
595,450,3,5420
702,50,3,5421
897,209,4,5422
125,491,2,5423
508,447,2,5424
969,68,3,5425
776,257,3,5426
929,187,3,5427
229,188,4,5428
414,9,3,5429
113,75,3,5430
675,84,3,5431
48,494,2,5432
837,495,2,5433
688,386,2,5434
969,388,3,5435
217,188,3,5436
980,492,3,5437
345,229,3,5438
254,235,3,5439
25,71,2,5440
260,253,3,5441
270,122,3,5442
655,256,4,5443
655,420,4,5444
258,435,3,5445
46,350,3,5446
524,375,3,5447
207,310,4,5448
746,148,4,5449
833,437,3,5450
154,165,2,5451
89,185,4,5452
829,357,3,5453
173,216,3,5454
906,455,3,5455
775,96,3,5456
628,198,2,5457
831,485,3,5458
532,199,4,5459
370,446,3,5460
852,447,4,5461
247,275,2,5462
263,57,4,5463
301,30,2,5464
497,248,4,5465
604,495,2,5466
776,270,3,5467
605,153,3,5468
393,284,3,5469
501,79,3,5470
803,83,3,5471
364,373,2,5472
548,341,2,5473
838,406,4,5474
424,231,3,5475
92,335,3,5476
613,411,3,5477
431,165,3,5478
158,13,3,5479
372,224,2,5480
504,72,3,5481
248,90,2,5482
215,460,3,5483
601,28,3,5484
946,304,2,5485
938,475,3,5486
219,327,2,5487
726,220,3,5488
388,41,3,5489
646,41,3,5490
675,360,3,5491
282,57,2,5492
813,321,3,5493
536,72,3,5494
884,410,3,5495
128,86,4,5496
841,425,3,5497
947,152,3,5498
693,124,2,5499
66,5,3,5500
636,313,4,5501
325,52,2,5502
577,313,3,5503
505,81,3,5504
598,1,3,5505
203,149,4,5506
804,403,3,5507
102,23,2,5508
367,211,4,5509
576,448,2,5510
208,250,3,5511
896,116,2,5512
627,236,3,5513
477,104,3,5514
494,258,2,5515
45,310,2,5516
330,215,3,5517
981,447,4,5518
491,300,2,5519
921,332,2,5520
448,23,3,5521
510,457,3,5522
546,23,3,5523
539,483,3,5524
975,487,3,5525
15,58,3,5526
976,242,2,5527
949,206,4,5528
911,270,4,5529
760,481,3,5530
778,192,3,5531
846,217,3,5532
114,67,3,5533
298,324,3,5534
482,396,3,5535
393,74,3,5536
977,481,3,5537
102,296,2,5538
177,214,4,5539
966,314,3,5540
38,258,2,5541
715,6,4,5542
48,25,2,5543
160,356,3,5544
175,78,3,5545
1,488,2,5546
894,454,3,5547
927,131,2,5548
275,497,3,5549
628,163,4,5550
332,0,3,5551
187,55,3,5552
546,111,3,5553
797,309,4,5554
35,438,4,5555
728,79,3,5556
825,82,4,5557
576,324,2,5558
639,306,3,5559
533,215,2,5560
618,108,3,5561
371,356,3,5562
180,355,3,5563
675,67,3,5564
291,179,3,5565
180,465,3,5566
433,463,3,5567
680,401,3,5568
533,65,3,5569
20,99,3,5570
383,299,3,5571
614,46,3,5572
38,284,3,5573
821,89,2,5574
596,272,3,5575
335,187,3,5576
670,242,4,5577
72,478,3,5578
973,48,3,5579
100,1,3,5580
755,175,3,5581
237,397,3,5582
58,352,3,5583
98,441,4,5584
870,441,3,5585
494,434,3,5586
979,1,3,5587
754,296,3,5588
210,122,4,5589
228,81,3,5590
655,387,4,5591
139,28,3,5592
758,11,3,5593
866,388,2,5594
336,105,3,5595
31,73,3,5596
170,336,3,5597
68,300,3,5598
361,136,1,5599
432,416,3,5600
995,99,4,5601
657,8,3,5602
573,184,4,5603
28,380,3,5604
113,461,4,5605
920,142,4,5606
389,119,3,5607
681,156,3,5608
334,348,3,5609
259,81,4,5610
753,440,3,5611
944,171,3,5612
230,207,4,5613
74,269,3,5614
898,498,3,5615
625,61,3,5616
873,319,3,5617
101,428,3,5618
873,209,2,5619
953,254,3,5620
531,57,3,5621
111,472,3,5622
312,485,2,5623
460,195,2,5624
886,461,2,5625
864,91,3,5626
51,292,4,5627
519,299,4,5628
97,235,3,5629
900,373,4,5630
580,414,3,5631
556,136,2,5632
233,31,3,5633
288,125,2,5634
578,29,3,5635
113,203,3,5636
28,130,4,5637
473,184,3,5638
252,285,2,5639
904,409,3,5640
514,429,3,5641
579,24,3,5642
690,140,3,5643
742,299,3,5644
674,310,3,5645
470,392,2,5646
641,444,2,5647
757,296,4,5648
171,63,4,5649
30,491,2,5650
46,129,3,5651
351,465,3,5652
844,109,3,5653
580,57,2,5654
105,299,3,5655
329,255,3,5656
823,170,3,5657
382,472,3,5658
161,484,3,5659
285,70,2,5660
766,453,3,5661
885,54,2,5662
834,396,3,5663
514,25,3,5664
312,125,3,5665
407,52,3,5666
197,298,3,5667
187,185,3,5668
816,297,4,5669
715,496,4,5670
483,449,2,5671
522,358,3,5672
353,473,3,5673
657,84,4,5674
99,103,2,5675
947,45,3,5676
555,277,3,5677
692,186,3,5678
989,113,2,5679
490,254,4,5680
380,379,4,5681
541,263,3,5682
609,312,4,5683
878,328,3,5684
114,275,3,5685
487,280,4,5686
274,260,3,5687
842,206,3,5688
895,327,4,5689
210,214,4,5690
922,39,3,5691
991,25,3,5692
26,189,2,5693
82,383,3,5694
945,169,4,5695
412,166,4,5696
699,168,3,5697
800,466,3,5698
228,466,3,5699
608,366,3,5700
527,278,3,5701
646,25,2,5702
863,11,4,5703
71,132,3,5704
105,219,3,5705
884,452,3,5706
688,281,2,5707
132,21,2,5708
974,268,3,5709
411,160,4,5710
618,278,4,5711
864,234,4,5712
17,241,2,5713
116,285,2,5714
793,143,3,5715
716,38,3,5716
928,153,3,5717
687,448,3,5718
752,421,4,5719
897,368,4,5720
645,45,2,5721
49,165,3,5722
105,215,4,5723
657,410,3,5724
424,71,3,5725
987,329,2,5726
784,246,3,5727
445,412,4,5728
185,69,3,5729
973,149,3,5730
245,261,4,5731
537,422,3,5732
651,98,3,5733
909,277,4,5734
562,150,3,5735
943,454,3,5736
103,433,3,5737
600,140,3,5738
724,232,3,5739
393,182,3,5740
250,8,3,5741
78,51,3,5742
897,408,3,5743
780,225,3,5744
50,185,3,5745
33,290,4,5746
741,130,3,5747
631,442,3,5748
837,246,4,5749
431,191,3,5750
496,402,2,5751
322,209,2,5752
614,328,3,5753
371,459,3,5754
132,322,3,5755
605,451,2,5756
964,128,3,5757
90,91,3,5758
574,28,3,5759
721,11,3,5760
332,296,3,5761
129,292,3,5762
172,207,3,5763
943,23,3,5764
98,405,4,5765
355,138,4,5766
502,313,2,5767
173,28,4,5768
930,495,3,5769
654,315,3,5770
350,41,2,5771
298,207,4,5772
841,432,2,5773
191,159,3,5774
63,242,3,5775
769,151,3,5776
214,321,3,5777
165,30,3,5778
882,231,2,5779
793,28,3,5780
194,333,3,5781
767,280,3,5782
303,320,3,5783
436,322,3,5784
501,345,2,5785
913,392,2,5786
805,86,3,5787
148,248,3,5788
832,404,3,5789
282,361,2,5790
378,197,3,5791
555,355,5,5792
539,428,4,5793
16,126,3,5794
378,167,2,5795
505,243,4,5796
898,75,3,5797
230,203,3,5798
961,247,2,5799
301,213,3,5800
214,157,2,5801
68,392,3,5802
84,266,3,5803
346,496,3,5804
961,215,2,5805
926,160,3,5806
422,93,3,5807
173,164,3,5808
114,219,2,5809
955,30,4,5810
522,342,4,5811
376,129,3,5812
999,104,2,5813
538,226,3,5814
1,358,4,5815
100,20,2,5816
57,388,3,5817
691,428,3,5818
340,348,3,5819
19,254,3,5820
316,37,3,5821
659,497,3,5822
536,385,2,5823
632,415,2,5824
25,453,3,5825
680,322,3,5826
736,0,3,5827
818,260,3,5828
12,402,3,5829
907,47,3,5830
920,312,3,5831
370,290,3,5832
331,93,3,5833
260,481,3,5834
789,358,2,5835
204,184,2,5836
686,437,3,5837
386,379,3,5838
820,467,4,5839
414,68,3,5840
471,103,4,5841
757,160,3,5842
199,215,3,5843
945,211,4,5844
507,15,3,5845
497,371,3,5846
331,204,3,5847
876,489,3,5848
550,88,3,5849
941,255,3,5850
991,253,3,5851
727,367,3,5852
814,171,3,5853
648,487,4,5854
497,470,4,5855
383,177,2,5856
588,187,4,5857
506,479,4,5858
526,291,3,5859
830,324,3,5860
213,207,2,5861
279,465,2,5862
304,145,3,5863
774,3,3,5864
89,452,3,5865
59,310,3,5866
527,226,3,5867
473,465,3,5868
540,150,3,5869
756,269,4,5870
78,432,3,5871
800,152,2,5872
788,400,2,5873
278,56,2,5874
976,185,3,5875
397,92,4,5876
787,157,2,5877
786,180,4,5878
358,439,3,5879
588,465,3,5880
662,445,3,5881
749,288,3,5882
742,487,3,5883
529,72,3,5884
928,415,2,5885
700,437,2,5886
16,18,3,5887
730,325,3,5888
994,119,4,5889
612,33,3,5890
595,408,3,5891
707,329,3,5892
201,343,3,5893
852,10,4,5894
858,399,3,5895
217,444,3,5896
764,221,3,5897
382,368,3,5898
591,6,4,5899
271,226,3,5900
15,423,4,5901
523,290,3,5902
752,20,3,5903
689,426,2,5904
227,495,3,5905
784,287,3,5906
808,133,2,5907
983,282,2,5908
403,152,3,5909
65,136,3,5910
603,436,3,5911
828,421,3,5912
258,467,4,5913
965,102,3,5914
992,54,3,5915
768,100,4,5916
197,300,3,5917
225,430,3,5918
462,236,3,5919
25,120,3,5920
909,181,3,5921
710,301,3,5922
766,121,3,5923
542,471,4,5924
314,478,2,5925
796,105,3,5926
735,272,2,5927
909,231,3,5928
419,255,3,5929
441,495,2,5930
23,108,4,5931
702,346,2,5932
24,186,3,5933
287,115,3,5934
913,36,4,5935
793,136,3,5936
507,226,3,5937
319,327,2,5938
915,181,3,5939
873,85,3,5940
466,413,2,5941
52,347,4,5942
866,234,4,5943
958,266,3,5944
798,432,3,5945
495,486,4,5946
99,477,4,5947
598,402,4,5948
395,14,3,5949
414,426,2,5950
612,164,3,5951
462,28,4,5952
625,106,3,5953
921,363,3,5954
129,83,3,5955
270,243,3,5956
387,213,3,5957
817,165,4,5958
790,58,4,5959
601,370,3,5960
842,411,4,5961
503,193,4,5962
122,135,3,5963
412,138,2,5964
228,273,2,5965
438,49,4,5966
909,117,3,5967
713,482,3,5968
904,482,4,5969
394,190,3,5970
875,459,4,5971
834,180,2,5972
934,77,3,5973
951,411,4,5974
74,294,2,5975
792,20,3,5976
905,170,3,5977
14,210,2,5978
559,85,3,5979
148,187,3,5980
371,491,3,5981
479,305,2,5982
150,140,3,5983
68,259,4,5984
987,333,2,5985
967,8,3,5986
632,370,2,5987
418,100,3,5988
660,441,4,5989
657,352,3,5990
967,242,4,5991
752,336,3,5992
554,94,3,5993
225,5,3,5994
213,205,2,5995
66,395,4,5996
611,11,3,5997
236,321,3,5998
769,398,3,5999
406,412,3,6000
848,479,3,6001
646,221,3,6002
155,141,3,6003
427,157,3,6004
976,415,3,6005
325,370,3,6006
343,261,2,6007
282,337,4,6008
855,228,3,6009
887,279,5,6010
869,289,3,6011
679,46,3,6012
974,202,2,6013
213,245,3,6014
23,320,3,6015
273,43,3,6016
843,312,3,6017
362,155,4,6018
999,379,3,6019
710,406,3,6020
980,161,3,6021
906,469,3,6022
745,162,3,6023
115,92,3,6024
41,283,3,6025
378,209,2,6026
205,465,4,6027
731,279,3,6028
647,105,3,6029
117,236,4,6030
308,455,3,6031
899,474,3,6032
99,260,3,6033
992,304,3,6034
353,285,3,6035
327,102,2,6036
62,174,3,6037
281,440,2,6038
292,225,3,6039
6,126,2,6040
935,91,4,6041
934,189,3,6042
870,475,3,6043
510,461,2,6044
52,241,2,6045
485,131,3,6046
489,465,3,6047
363,111,2,6048
408,6,3,6049
741,155,3,6050
196,322,3,6051
875,222,3,6052
366,489,4,6053
249,403,3,6054
594,239,3,6055
379,394,3,6056
871,322,3,6057
470,262,3,6058
918,188,3,6059
454,365,1,6060
289,361,3,6061
402,57,4,6062
520,303,2,6063
114,209,3,6064
40,303,3,6065
172,233,4,6066
792,371,4,6067
589,107,2,6068
792,402,3,6069
38,118,3,6070
334,335,3,6071
538,103,3,6072
73,190,3,6073
323,498,2,6074
146,254,3,6075
283,212,4,6076
634,494,4,6077
717,416,4,6078
751,393,3,6079
338,285,4,6080
21,258,4,6081
868,104,3,6082
465,458,3,6083
431,257,3,6084
715,309,3,6085
773,106,4,6086
762,423,3,6087
220,378,3,6088
221,257,3,6089
712,366,3,6090
769,348,2,6091
224,201,3,6092
737,235,3,6093
182,199,2,6094
868,245,3,6095
443,352,2,6096
622,5,2,6097
235,126,3,6098
103,236,3,6099
914,479,2,6100
154,256,3,6101
234,499,3,6102
288,39,3,6103
799,196,3,6104
784,381,3,6105
775,56,3,6106
297,97,3,6107
136,375,2,6108
86,418,3,6109
753,198,4,6110
462,436,3,6111
309,83,2,6112
753,280,2,6113
322,251,2,6114
701,438,3,6115
941,151,3,6116
993,301,3,6117
277,138,4,6118
687,7,3,6119
806,234,2,6120
674,48,3,6121
301,37,4,6122
135,309,2,6123
420,218,3,6124
347,295,3,6125
545,351,3,6126
894,272,3,6127
160,174,3,6128
877,307,3,6129
373,463,2,6130
732,8,3,6131
800,443,3,6132
112,476,3,6133
204,404,2,6134
697,340,3,6135
196,265,3,6136
773,247,3,6137
114,120,3,6138
652,64,2,6139
275,312,3,6140
238,301,3,6141
391,9,3,6142
968,368,3,6143
232,194,2,6144
906,11,3,6145
905,408,3,6146
688,176,3,6147
216,10,3,6148
445,117,3,6149
163,38,3,6150
52,217,2,6151
717,486,4,6152
823,359,4,6153
384,55,3,6154
117,387,3,6155
779,290,3,6156
844,179,2,6157
414,357,3,6158
234,342,3,6159
707,307,3,6160
79,134,3,6161
21,476,4,6162
842,439,3,6163
736,57,3,6164
92,191,3,6165
102,395,3,6166
6,127,3,6167
566,230,4,6168
873,61,4,6169
239,89,3,6170
231,456,3,6171
232,353,3,6172
332,438,3,6173
374,291,3,6174
344,151,3,6175
427,144,2,6176
129,140,4,6177
414,92,3,6178
625,283,3,6179
955,410,2,6180
654,222,3,6181
743,462,3,6182
544,275,3,6183
681,139,2,6184
356,200,3,6185
22,455,4,6186
735,367,3,6187
269,346,3,6188
664,332,3,6189
84,108,3,6190
30,228,3,6191
239,377,3,6192
362,309,3,6193
388,140,2,6194
667,298,4,6195
856,370,3,6196
98,46,4,6197
998,326,3,6198
421,479,4,6199
578,61,2,6200
108,166,3,6201
548,118,3,6202
597,381,2,6203
391,464,3,6204
51,90,2,6205
288,493,3,6206
336,297,3,6207
203,367,3,6208
237,381,3,6209
666,239,3,6210
135,406,3,6211
507,361,4,6212
380,368,3,6213
575,122,4,6214
253,476,4,6215
113,19,3,6216
527,144,3,6217
207,18,3,6218
375,391,3,6219
165,37,3,6220
180,348,3,6221
616,99,3,6222
601,414,4,6223
811,443,3,6224
331,400,3,6225
78,72,3,6226
934,425,3,6227
687,395,3,6228
607,344,3,6229
102,401,4,6230
974,223,4,6231
517,121,3,6232
235,426,4,6233
115,162,2,6234
225,229,3,6235
181,248,3,6236
317,452,4,6237
209,143,3,6238
391,344,3,6239
95,381,2,6240
857,243,3,6241
85,414,3,6242
393,183,3,6243
632,331,2,6244
500,91,3,6245
581,403,3,6246
132,278,3,6247
648,313,3,6248
698,220,2,6249
975,437,3,6250
45,277,3,6251
191,7,3,6252
378,275,3,6253
690,333,2,6254
38,292,4,6255
689,161,4,6256
330,373,4,6257
103,160,3,6258
798,122,3,6259
53,427,3,6260
33,241,3,6261
966,377,3,6262
112,317,2,6263
22,45,3,6264
823,134,3,6265
117,472,2,6266
700,130,3,6267
933,211,3,6268
417,112,4,6269
43,127,3,6270
875,157,3,6271
784,314,2,6272
393,354,3,6273
851,401,2,6274
44,107,3,6275
218,442,3,6276
829,314,3,6277
176,227,3,6278
702,470,3,6279
671,393,2,6280
266,357,3,6281
837,378,3,6282
488,189,4,6283
686,289,3,6284
995,356,4,6285
656,231,3,6286
871,437,3,6287
203,212,3,6288
551,274,3,6289
322,81,3,6290
180,498,4,6291
319,82,3,6292
302,261,3,6293
783,199,3,6294
239,401,3,6295
691,431,4,6296
682,294,3,6297
511,176,3,6298
880,395,3,6299
748,137,3,6300
838,365,4,6301
822,128,3,6302
48,163,4,6303
788,292,3,6304
627,23,3,6305
310,24,4,6306
902,126,3,6307
233,208,3,6308
604,93,3,6309
326,224,3,6310
791,10,3,6311
328,11,3,6312
34,446,4,6313
451,227,3,6314
219,440,2,6315
652,22,2,6316
594,489,3,6317
228,422,3,6318
343,79,3,6319
352,395,3,6320
289,454,2,6321
842,158,3,6322
988,127,3,6323
701,396,2,6324
542,385,3,6325
358,14,3,6326
312,74,4,6327
545,358,3,6328
195,330,3,6329
28,193,2,6330
15,422,2,6331
588,292,3,6332
592,404,3,6333
939,123,3,6334
530,454,3,6335
613,391,3,6336
76,228,3,6337
961,296,1,6338
509,202,3,6339
983,453,2,6340
572,25,3,6341
582,102,3,6342
978,325,3,6343
362,156,3,6344
874,358,2,6345
705,274,3,6346
323,185,3,6347
325,112,4,6348
824,164,3,6349
572,91,3,6350
797,454,4,6351
736,126,3,6352
192,114,3,6353
773,17,2,6354
9,91,3,6355
138,480,3,6356
448,332,4,6357
960,51,3,6358
706,465,4,6359
717,286,3,6360
474,400,2,6361
438,365,2,6362
604,419,3,6363
996,409,3,6364
820,144,3,6365
597,152,4,6366
513,341,3,6367
900,259,3,6368
675,5,4,6369
499,148,3,6370
716,117,3,6371
484,88,3,6372
665,438,4,6373
678,467,1,6374
160,269,3,6375
55,227,3,6376
848,148,2,6377
45,143,3,6378
749,271,3,6379
631,339,3,6380
412,219,3,6381
519,343,3,6382
386,472,3,6383
274,352,4,6384
65,78,2,6385
597,123,4,6386
201,465,3,6387
661,45,2,6388
112,90,2,6389
140,288,4,6390
900,217,4,6391
588,410,3,6392
376,383,4,6393
845,151,3,6394
834,238,1,6395
626,318,3,6396
368,93,2,6397
994,47,3,6398
702,461,4,6399
11,155,4,6400
683,476,3,6401
938,400,2,6402
807,176,5,6403
340,56,3,6404
854,339,3,6405
447,202,4,6406
696,120,3,6407
737,201,3,6408
329,362,4,6409
891,453,3,6410
355,215,3,6411
971,42,3,6412
886,22,3,6413
154,185,3,6414
248,236,4,6415
804,133,3,6416
320,389,3,6417
433,21,3,6418
872,87,3,6419
664,124,2,6420
78,345,3,6421
967,50,2,6422
727,175,3,6423
869,252,3,6424
965,245,3,6425
738,105,3,6426
192,315,2,6427
301,35,4,6428
953,203,4,6429
933,266,3,6430
267,169,4,6431
550,454,3,6432
650,291,2,6433
563,286,3,6434
800,140,3,6435
145,424,3,6436
313,183,2,6437
663,200,3,6438
127,286,3,6439
822,252,3,6440
777,187,3,6441
385,229,4,6442
270,258,2,6443
810,414,3,6444
197,322,3,6445
55,318,4,6446
202,270,3,6447
620,115,2,6448
603,137,3,6449
421,302,2,6450
56,49,2,6451
70,398,4,6452
913,81,3,6453
371,104,3,6454
599,1,3,6455
871,83,3,6456
993,42,3,6457
665,326,3,6458
933,93,2,6459
809,132,4,6460
394,64,3,6461
289,375,3,6462
768,466,3,6463
897,212,3,6464
147,60,3,6465
470,148,2,6466
894,395,3,6467
789,403,2,6468
81,128,3,6469
285,381,3,6470
864,279,2,6471
269,291,2,6472
452,202,2,6473
23,443,3,6474
862,310,4,6475
460,207,2,6476
791,204,4,6477
663,437,3,6478
537,193,3,6479
335,421,3,6480
749,320,2,6481
496,74,3,6482
946,162,3,6483
810,28,4,6484
164,336,3,6485
697,53,4,6486
294,41,3,6487
923,284,3,6488
938,386,3,6489
137,186,3,6490
909,203,3,6491
430,41,3,6492
861,415,3,6493
799,425,3,6494
415,25,2,6495
370,384,3,6496
55,252,3,6497
633,105,4,6498
129,336,4,6499
669,375,3,6500
742,454,3,6501
307,90,2,6502
392,21,3,6503
801,109,2,6504
560,128,3,6505
584,339,3,6506
564,466,3,6507
355,379,3,6508
167,44,3,6509
451,392,3,6510
104,149,3,6511
145,203,3,6512
873,298,4,6513
166,200,3,6514
645,210,3,6515
47,125,4,6516
238,6,3,6517
463,452,2,6518
783,384,3,6519
370,36,3,6520
486,210,2,6521
164,124,4,6522
336,191,3,6523
729,213,3,6524
573,327,3,6525
956,380,3,6526
672,65,3,6527
797,238,4,6528
531,187,2,6529
81,362,3,6530
504,201,3,6531
919,131,2,6532
36,131,3,6533
588,88,3,6534
972,401,3,6535
764,343,3,6536
705,175,4,6537
544,57,2,6538
466,200,3,6539
539,34,3,6540
998,124,3,6541
393,320,3,6542
41,84,3,6543
392,187,3,6544
622,270,4,6545
994,440,4,6546
836,104,3,6547
505,405,4,6548
319,40,2,6549
214,70,3,6550
567,406,3,6551
235,280,4,6552
986,104,2,6553
901,374,2,6554
161,190,4,6555
8,59,2,6556
892,304,3,6557
804,286,2,6558
993,168,2,6559
61,348,3,6560
441,13,3,6561
163,419,3,6562
756,334,4,6563
519,153,3,6564
547,47,3,6565
596,27,2,6566
707,445,3,6567
207,469,2,6568
715,463,3,6569
818,103,3,6570
741,425,3,6571
100,28,3,6572
638,337,3,6573
521,105,3,6574
678,465,2,6575
768,294,4,6576
276,64,3,6577
782,387,3,6578
187,316,3,6579
915,137,3,6580
342,104,3,6581
545,379,3,6582
109,431,2,6583
544,353,3,6584
742,316,3,6585
265,181,3,6586
851,64,3,6587
132,79,3,6588
782,240,3,6589
539,222,3,6590
534,495,3,6591
620,106,3,6592
656,368,3,6593
865,396,3,6594
909,138,3,6595
795,297,3,6596
991,98,3,6597
316,122,2,6598
319,286,3,6599
592,494,2,6600
456,9,4,6601
519,404,3,6602
716,314,3,6603
945,196,3,6604
709,29,2,6605
478,400,3,6606
970,19,3,6607
559,456,3,6608
896,131,3,6609
355,53,2,6610
889,280,3,6611
386,264,3,6612
981,214,3,6613
459,457,3,6614
801,42,3,6615
585,349,3,6616
277,325,3,6617
753,129,4,6618
349,193,3,6619
543,105,2,6620
911,203,3,6621
0,244,3,6622
583,431,4,6623
305,396,3,6624
526,52,3,6625
939,7,3,6626
329,45,4,6627
324,113,3,6628
146,494,3,6629
165,378,4,6630
138,116,3,6631
298,275,3,6632
915,276,3,6633
849,312,3,6634
177,329,3,6635
353,153,3,6636
925,200,3,6637
877,114,2,6638
670,41,3,6639
758,67,3,6640
